userName,score,text_1,text_2
Pengguna Google,5,saya kasih bintang walaupun saat ini belum bisa di hp saya semoga segra diperbaharui semangat pembuat selalu mencerca tidak bisa ini itu tapi pembuat selalu berusa yang,bintang hp semoga segra diperbaharui semangat pembuat mencerca pembuat berusa
Pengguna Google,1,entah aplikasi nya atau server nya yang cacat tapi aplikasi ini masih banyak kurangnya padahal pasti dana buat bikin aplikasi ini besar lebih banyak dana korupsi nya daripada usaha buat aplikasi nya bagus,aplikasi server cacat aplikasi kurangnya dana bikin aplikasi dana korupsi usaha aplikasi bagus
Pengguna Google,1,awal sudah bisa pas di update jadi enggak bisa saja sudah nanti pas selesai penghitungan adduuhh,update selesai penghitungan adduuhh
Pengguna Google,1,ini aplikasi apakah loading nya terlalu lama sewaktu bimtek sampai kemalaman gara gara aplikasinya loading kelamaan bikin bosan,aplikasi loading bimtek kemalaman gara gara aplikasinya loading bikin bosan
Pengguna Google,2,harusnya sudah uji coba dari tahun kemarin masa mendekati hari masih update saja lagi yang kemarin saja masih banyak yang belum bisa login sekarang pembaharuan eh malah ngulang kayak metode awal,uji coba kemarin mendekati update kemarin login pembaharuan ngulang kayak metode
Pengguna Google,2,sudah aktivasi tinggal masuk eh pas login tidak bisa muter muter lama sudah ada tulisan ditingkatkan lagi biar mempermudah kami untuk mempergunakannya,aktivasi tinggal masuk login muter muter tulisan ditingkatkan biar mempermudah mempergunakannya
Pengguna Google,5,saya berikan apresiasi untuk inovasi kpu yang berusaha untuk menghindari kecurangan dalam pemilu dengan cara digitalisasi ini dengan ini membuat perolehan suara transparan namun sedikit kritik dari saya bahwa aplikasinya harus segera diperbaiki karena banyak sekali dari teman teman yang mengalami masalah server down saat akan login sehingga itu membuat mereka bingung panik serta menginstall aplikasi ini secara berulang yang mana hal tersebut merupakan pemborosan terima kasih,apresiasi inovasi kpu berusaha menghindari kecurangan pemilu digitalisasi perolehan suara transparan kritik aplikasinya diperbaiki teman teman mengalami server login bingung panik menginstall aplikasi berulang pemborosan
Pengguna Google,1,daerah daerah di indonesia apalagi di pedalaman itu jaringannya memang mau gunain aplikasi ini dibenarin dulu dong masalah jaringannya di indonesia,daerah daerah indonesia pedalaman jaringannya gunain aplikasi dibenarin jaringannya indonesia
Pengguna Google,1,enggak bisa login sama sekali meminta ulangi terus sementara sudah hari malam dicoba sudah beribu kali kurasa aku mau masuk ke server ini enggak bisa juga perbaiki server kelen ini,login ulangi malam dicoba beribu kurasa masuk server perbaiki server kelen
Pengguna Google,1,aplikasi nya eror terus tidak bisa masuk selalu out padahal sudah masuk di laman awal selalu kembali ke awal payah merepotkan para sirekap,aplikasi eror masuk masuk laman payah merepotkan sirekap
Pengguna Google,1,coba minn kenapa invalid username pasword yang muncul padahal sudah benar dan kemarin bisa masuk tapi masih loading nah pagi ini di coba log ini lagi malahh invalid username dan pasword apalahh ini,coba minn invalid username pasword muncul kemarin masuk loading pagi coba log malahh invalid username pasword apalahh
Pengguna Google,1,sejak download sampai hari ini indak bisa login username dan password tidak sesuai padahal login saja belum bisa berhasil kok username dan password tidak sesuai anehnya username dan password kan dari kpu,download indak login username password sesuai login berhasil username password sesuai anehnya username password kpu
Pengguna Google,4,diantara banyaknya kritikan saya cuman mau bilang semangat buat para pengembang aplikasi ini semoga kendala yang ada saat ini bisa segera menemukan solusinya sehat selalu,banyaknya kritikan cuman bilang semangat pengembang aplikasi semoga kendala menemukan solusinya sehat
Pengguna Google,1,aplikasi tidak bisa mendapatkan kode digital yang valid mohon solusi dan cara nya itu harus bagaimana,aplikasi kode digital valid mohon solusi
Pengguna Google,1,ini error gagal mendapatkan sertifikat digital mulu kenapa ya sudah clear cache dan data masih sama saja tolong admin diperbaiki,error gagal sertifikat digital mulu clear cache data admin diperbaiki
Pengguna Google,1,user sirekap pada ngeluh tuh kalo bikin aplikasi tolong di cek ya rating nya biar aplikasi tuh bagus masa kamera sudah bagus tapi di pakai di sirekap jadi buram,user sirekap ngeluh bikin aplikasi cek rating biar aplikasi bagus kamera bagus pakai sirekap buram
Pengguna Google,2,ini mah aplikasi nya kayak belum siap buat digunain banyak banget eror nya sekarang malah enggak bisa masuk dipaksa keluar sudah donload ulang juga susah masuk,aplikasi kayak digunain eror masuk dipaksa donload ulang susah masuk
Pengguna Google,1,no telepon dicantumkan kita telepon enggak satupun petugas yang angkat sampai padahal kita mau menanyakan masalah aplikasi yang saat login gagal karena sertifikat,telepon dicantumkan telepon satupun petugas angkat aplikasi login gagal sertifikat
Pengguna Google,3,sistem versi sudah baik tapi kebanyakan pengguna kendala saat ingin login ke aplikasi sangat susah untuk login,sistem versi kebanyakan pengguna kendala login aplikasi susah login
Pengguna Google,1,apk kocag dari ui nya saja kayak enggak niat bikin apk bagaimana mau hilirisasi digital kalo apk penting kayak begini bikin nya enggak niat,apk kocag ui kayak niat bikin apk hilirisasi digital apk kayak bikin niat
Pengguna Google,1,susah buat login kapasitas memory harus yang kapasitas nya terus terusan harus di uji coba dulu sebelum di praktekkan,susah login kapasitas memory kapasitas terusan uji coba praktekkan
Pengguna Google,1,dana untuk buat apknya juga dikorupsi hasilnya saja kayak begini seharusnya kalo memang pemilu mengadakan buat apk persiapannya sudah hari enggak sih,dana apknya dikorupsi hasilnya kayak pemilu mengadakan apk persiapannya
Pengguna Google,1,aplikasi lemot suka log out kalau mau kirim foto mempersulit kpps kalau tetap kayak begini sampai hari mendingan pakai cara manual saja seperti dulu,aplikasi lemot suka log kirim foto mempersulit kpps kayak mendingan pakai manual
Pengguna Google,1,kpps yang kerja pagi sampai pagi menyajikan data akurat jadi kacau karena sebuah aplikasi mungkin hanya sebuah aplikasi namun efek yang ditimbulkan sangat besar terhadap tumbuhnya demokrasi negara tercinta,kpps kerja pagi pagi menyajikan data akurat kacau aplikasi aplikasi efek ditimbulkan tumbuhnya demokrasi negara tercinta
Pengguna Google,4,muncul keterangan seperti ini hp yang saya adalah infinix hot mendapat sertifikat tapi store private key,muncul keterangan hp infinix hot sertifikat store private key
Pengguna Google,1,kita meminta dari petugas sirekap apk ini di per bagus lagi di bagian kamera agar lebih cerah lagi dan enggak blur kamera bawaan jernih masuk apk ini jadi buram,petugas sirekap apk bagus kamera cerah blur kamera bawaan jernih masuk apk buram
Pengguna Google,1,aplikasi jelek sekali tidak ada penangganan cepat kalau server error baru simulasi saja begini kalau belum siap jangan dipaksakan,aplikasi jelek penangganan cepat server error simulasi dipaksakan
Pengguna Google,1,saya tidak bisa masuk access token is invalid terus padahal saya sudah ganti pas dan tinggal masuk sudah saya coba uninstall berulang masih tetap sama mohon bantuannya,masuk access token invalid ganti tinggal masuk coba uninstall berulang mohon bantuannya
Pengguna Google,1,tolong dong perbaiki untuk apk nya ini kenapa untuk masuk agak susah tolong di perbaiki apk nya dan untuk mendapatkan kode authenticator nya enggak bisa,perbaiki apk masuk susah perbaiki apk kode authenticator
Pengguna Google,1,aplikasi membuat pusing bukan mempermudah malah menyulitkan ini kan pemilu demokrasi negara tolong dong buat aplikasinya yang benar pemilu sebentar lagi ini,aplikasi pusing mempermudah menyulitkan pemilu demokrasi negara aplikasinya pemilu sebentar
Pengguna Google,1,aplikasi itu gunanya untuk mempermudah pekerjaan bukan malah menyusahkan kalo memang tidak siap dengan digital sebaiknya manual saja,aplikasi gunanya mempermudah pekerjaan menyusahkan digital manual
Pengguna Google,1,setelah ganti password malah enggak bisa masuk login mengecewakan kali lah kalau begini caranya,ganti password masuk login mengecewakan
Pengguna Google,1,download bisa masuk aplikasi lngsng verifikasi sidik jari atau wajah tapi hanya bertahan setelahnya enggak bisa dibuka lagi selalu invalid,download masuk aplikasi lngsng verifikasi sidik jari wajah bertahan setelahnya dibuka invalid
Pengguna Google,1,login saja susah bagaimana nanti kalau dipakai upload data sudah dapat dipastikan aplikasi ini akan membuat pekerjaan jadi lama selesainya,login susah dipakai upload data aplikasi pekerjaan selesainya
Pengguna Google,1,kalau belum bisa membuat aplikasi yang minus pada ini untuk aplikasi pemilu yang mungkin tujuan nya untuk mengurangi kecurangan,aplikasi minus aplikasi pemilu tujuan mengurangi kecurangan
Pengguna Google,1,aplikasi masih jauh dari kata layak untuk mengelola data se indonesia masih sulit login banyak bug,aplikasi layak mengelola data indonesia sulit login bug
Pengguna Google,1,bukan sirekap malah jadi sirepot direpotin enggak bisa masuk yang muncul malah kesalahan saat melakukan inisialisasi aplikasi,sirekap sirepot direpotin masuk muncul kesalahan inisialisasi aplikasi
Pengguna Google,1,sudah verifikasi akun sudah benar masih saja tidak bisa login tolong di persiapkan pemilu sebentar lagi terimakasih,verifikasi akun login persiapkan pemilu sebentar
Pengguna Google,2,aplikasinya mau dipakai se indonesia lho ini apa tidak diuji dulu hari coba submit gagal terus yakin pas hari bisa lancar,aplikasinya dipakai indonesia lho diuji coba submit gagal lancar
Pengguna Google,5,aplikasi ini sangat merugikan karena selalu meminta di update dan setelah di update akun yang telah aktif sebelumnya tidak aktif lagi di update berikutnya jika hal seperti ini terjadi maka bisa di pastikan aplikasi ini sedang memperkaya diri tolong aplikasi ini di perbaiki lagi,aplikasi merugikan update update akun aktif aktif update pastikan aplikasi memperkaya aplikasi perbaiki
Pengguna Google,2,masalah tidak segera ditangani hari pemilihan serentak pasti error karena sistem down banyak akses yang masuk apalagi tps orang admin apalagi seluruh indonesia yang masuk ke aplikasi yang sama jutaan bahkan bisa lebih dari ribuan orang yang akses,ditangani pemilihan serentak error sistem akses masuk tps orang admin indonesia masuk aplikasi jutaan ribuan orang akses
Pengguna Google,1,aplikasinya kok di bilanggagal mendapatkan sertifikat coba ulang ulang kok hasilnya tetap prbaharui itu dulu,aplikasinya bilanggagal sertifikat coba ulang ulang hasilnya prbaharui
Pengguna Google,1,tidak bisa mendapatkan kunci digital biometrik di android masih ada bug karena kunci tidak terbaca pada aplikasi yang dibuat,kunci digital biometrik android bug kunci terbaca aplikasi
Pengguna Google,4,login gagal dengan notiv device belum dilakukan inisialisasi belum jadi sampai saat ini ujicobanya hsrusnya sudah dari jauh jauh hari,login gagal notiv device inisialisasi ujicobanya hsrusnya
Pengguna Google,1,kalau kayak begini lebih baik manual dari pada error aplikasinya atau servernya yang pasti selalu banyak kendala,kayak manual error aplikasinya servernya kendala
Pengguna Google,1,aplikasi milik negara tapi tidak bisa di gunakan jangankan untuk meng upload pun sangat terus,aplikasi milik negara meng upload
Pengguna Google,1,ada kendala akun sirekap mobile yang tidak bisa login awal login sirekap di hp saya hapus data aplikasinya terus login di sirekap web lewat laptop setelah itu saya logout sirekap yang login di laptop terus login lagi sirekap mobile di hp tapi tidak bisa login kendalanya ada tulisan tapi store private,kendala akun sirekap mobile login login sirekap hp hapus data aplikasinya login sirekap web laptop logout sirekap login laptop login sirekap mobile hp login kendalanya tulisan store private
Pengguna Google,1,tolong kalau buat aplikasi lebih matang dong ini kita coba login dari jam siang sampai jam malam enggak masuk masuk enggak niat banget buat aplikas,aplikasi matang coba login jam siang jam malam masuk masuk niat aplikas
Pengguna Google,2,tidak bisa menyalakan flash bawaan jadi gambar yang di ambil kurang begitu jelas meskipun pakai lampu terang karena terhalang bayangan tangan,menyalakan flash bawaan gambar ambil pakai lampu terang terhalang bayangan tangan
Pengguna Google,1,saya sudah log ini seribu kali setelah update tidak macam apa sepert negara buat aplikasi saja tidak bisa,log seribu update sepert negara aplikasi
Pengguna Google,1,suruh update versi terbaru terus tapi setiap log ini enggak bisa terus mohon untuk diperbaiki sistemnya,suruh update versi terbaru log mohon diperbaiki sistemnya
Pengguna Google,5,kalau error insyallah kita cek pengaturan enkripsi dan privasi atau di pengaturan kunci dan verifikasi aplikasi pola sidik kedua cek pengaturan perizinan aplikasi izinkan semua semoga bermanfaat,error insyallah cek pengaturan enkripsi privasi pengaturan kunci verifikasi aplikasi pola sidik cek pengaturan perizinan aplikasi izinkan semoga bermanfaat
Pengguna Google,1,aplikasi bikin pusing tutup saja ini aplikasi enggak berguna masa enggak bisa login terus padahal sudah mengikuti persyaratan masih saja gagal login,aplikasi bikin pusing tutup aplikasi berguna login mengikuti persyaratan gagal login
Pengguna Google,1,sangat parah sudah instal kalau tetap saja buat masuk server eror terus malah menghambat waktu yang lainya,parah instal masuk server eror menghambat lainya
Pengguna Google,3,ternyata masih banyak bug di aplikasi ini masih banyak yang masih error saat pengguanaanmya sekarang sudah update terbaru mungkin bisa lebih baik lagi,bug aplikasi error pengguanaanmya update terbaru
Pengguna Google,2,yang bisa sukses kirim atau upload simulasi yaitu yang aktifasi pada hari tersebut kalau sudah lewat hari malah sesinya berakhir dan tidak bisa login lagi,sukses kirim upload simulasi aktifasi sesinya login
Pengguna Google,1,astaghfirullah aplikasi yang menguji kesabaran keimanan sudah berpa kali instal dan un instal kali mah adaterus demi bisa masuk tapi nyatanya masih belum bisa masuk juga,astaghfirullah aplikasi menguji kesabaran keimanan berpa instal un instal adaterus masuk masuk
Pengguna Google,1,jelek banget sudah bisa log ini pas diupdate langsung enggak bisa payah programmernya kurang pro padahal sudah ke pemilu menyusahkan sirekap saja gaji sama enggak ada bedanya,jelek log diupdate langsung payah programmernya pro pemilu menyusahkan sirekap gaji bedanya
Pengguna Google,2,butuh spesifikasi hp yang seperti apa biar bisa login hp saya samsung ram masih enggak bisa login wifi sinyal normal semua,butuh spesifikasi hp biar login hp samsung ram login wifi sinyal normal
Pengguna Google,3,pemilu tinggal berapa hari lagi ini aplikasi masih belum stabil punya saya malah keluar sendiri dan sekarang belum bisa masuk perbaiki secepat nya,pemilu tinggal aplikasi stabil masuk perbaiki secepat
Pengguna Google,1,sudah digital pakai manual cakep mana yang di foto sama kebaca jauh isi jadi masih mending jadi,digital pakai manual cakep foto kebaca isi mending
Pengguna Google,3,muncul keterangan gagal mendapatkan sertifikat digital mohon bantu untuk perbaikannya mengingat waktu pemilihan sudah beberapa hari,muncul keterangan gagal sertifikat digital mohon bantu perbaikannya pemilihan
Pengguna Google,1,bukanya mempermudah malah mempersulit belum bisa untuk dipakai untuk kapasitas banyak data,bukanya mempermudah mempersulit dipakai kapasitas data
Pengguna Google,1,kalo memang belum optimal sebaiknya perbaiki lagi jangan memaksa karena menurut saya sangat membuang waktu karena banyak kendala nya ini program,optimal perbaiki memaksa membuang kendala program
Pengguna Google,1,saya tidak dapat login sampai sekarang terjadi keselahan saat melakukan inisialisasi aplikasi mohon masukannya,login keselahan inisialisasi aplikasi mohon masukannya
Pengguna Google,1,aplikasi belum siap sudah di memaksa di gunain sudah servernya down foto gagal mulu sering ke logout ini angaran saja,aplikasi memaksa gunain servernya foto gagal mulu logout angaran
Pengguna Google,1,gagal mendapatkan sertifikat di vivo android coba di samsung android bisa dev seperti nya aplikasinya perlu di update,gagal sertifikat vivo android coba samsung android dev aplikasinya update
Pengguna Google,1,jangankan mau belajar untuk simulasi login saja kagak bisa deh padahal pemilu sudah didepan mata tapi aplikasi masih enggak jelas kayak begini,belajar simulasi login kagak pemilu didepan mata aplikasi kayak
Pengguna Google,1,buat aplikasi tergesa gesa beberapa hari pemilu juga belum fix masih banyak bug lain kali buat apk dari jauh hari sebelum pemilu minimal,aplikasi tergesa gesa pemilu fix bug apk pemilu minimal
Pengguna Google,1,harusnya kalau memang aplikasinya belum siap tidak usah ada sekalian bintang satu memang cocok dan ini aplikasi terjelek yang pernah saya temui,aplikasinya bintang cocok aplikasi terjelek temui
Pengguna Google,1,kpu tolong lebih serius lagi mempersiapkan alat bantunya aplikasi masih belum siap digunakan masih terlalu banyak kesalahan sistem ketika aplikasi beroperasi,kpu serius alat bantunya aplikasi kesalahan sistem aplikasi beroperasi
Pengguna Google,1,tidak bisa di gunakan untuk hal yang penting begini aplikasi nya malah eror deehh masa untuk aplikasi sepenting ini untuk login saja susahnya luar biasa,aplikasi eror deehh aplikasi sepenting login susahnya
Pengguna Google,1,mau submit waktu tapi keluar apk terus ini baru latihan percobaan bagaimana kalau sudah yang real bakal kesusahan,submit apk latihan percobaan real kesusahan
Pengguna Google,2,saran kalau bisa pas ambil foto nya auto fokus sama flash biar pas scan dokumen bisa jelas,saran ambil foto auto fokus flash biar scan dokumen
Pengguna Google,1,edukasi awal nya kurang aplikasi terlalu mepet tahu bulat bukannya bikin mudah malah bikin pikiran tim kpps,edukasi aplikasi mepet bulat bikin mudah bikin pikiran tim kpps
Pengguna Google,2,kebanyakan gagal log ini untuk pengguna android keatas tolong diperbaharui agar semua jenis perangkat bisa support,kebanyakan gagal log pengguna android keatas diperbaharui jenis perangkat support
Pengguna Google,2,sempurnakan dulu aplikasinya jika sudah siap untuk digunakan barulah di rekomendasikan untuk kpps kadang bisa login tapi banyak eror,sempurnakan aplikasinya barulah rekomendasikan kpps kadang login eror
Pengguna Google,1,aplikasi paling enggak jelas relog relog mulu kalau belum siap menggunakan sistem enggak usah maksa lah bukannya mempermudah malah makin ribet,aplikasi relog relog mulu sistem maksa mempermudah ribet
Pengguna Google,1,aplikasi hanya bisa di gunakan untuk penginputan tidak ada edit delete didalam aplikasi ini memungkinkan aplikasi akan memberi kemungkinan masalah di hari,aplikasi penginputan edit delete didalam aplikasi aplikasi
Pengguna Google,1,tolong kedepannya silakan gunakan camscanner saja lebih mudah daripada aplikasi ini dan masih belum bisa login aplikasi yang memaksakan diri,kedepannya silakan camscanner mudah aplikasi login aplikasi memaksakan
Pengguna Google,2,enggak bisa login gagal terus padahal kuota full signal full versi hp ke atas memory juga masih banyak hadeeh,login gagal kuota full signal full versi hp memory hadeeh
Pengguna Google,1,tolong buat developer kalau belum siap aplikasinya nya jangan dibagikan aplikasi banyak error user name sandi henar sesuia dari enggak bisa,developer aplikasinya dibagikan aplikasi error user name sandi henar sesuia
Pengguna Google,1,aplikasi eror aplikasi versi ini tidak dapat digunakan padahal sudah versi terbaru tolonglah pihak pengelola di perbaiki,aplikasi eror aplikasi versi versi terbaru tolonglah pengelola perbaiki
Pengguna Google,1,aplikasi enggak jelas sering eror sering keluar mulu harusnya mempermudah malah mempersulit dengan manual heran,aplikasi eror mulu mempermudah mempersulit manual heran
Pengguna Google,1,aplikasi takutkan akan eror terus menerus maka akan menhambah beban untuk developer segera di perbaiki masalah bug teman teman yang lain,aplikasi takutkan eror menerus menhambah beban developer perbaiki bug teman teman
Pengguna Google,1,masa transisi ke digital tapi belum matang contohnya ini semua sistem kpu banyak error dari silon sikadeka lalu ini juga sirekap,transisi digital matang contohnya sistem kpu error silon sikadeka sirekap
Pengguna Google,5,aplikasi keren kalau error wajar namanya juga aplikasi baru launching dan butuh update sampa maksimal dengan waktu yang mepet salut untuk programmer nya tetap berikan yang terbaik,aplikasi keren error wajar namanya aplikasi launching butuh update sampa maksimal mepet salut programmer terbaik
Pengguna Google,1,mohon maaf untuk pembuatan aplikasi tolong yang serius gunakan semua dana yang di beri pemerintah sewa server kapasitas bandwidthnya besar maaf jangan banyak korapsi,mohon maaf pembuatan aplikasi serius dana pemerintah sewa server kapasitas bandwidthnya maaf korapsi
Pengguna Google,1,pas buka app nya sudah ada bacaan aplikasi versi ini sudah tidak dapat digunakan ini bagaimana jadinya padahal enggak ada diapa apai,buka app bacaan aplikasi versi diapa apai
Pengguna Google,1,aplikasi enggak jelas aplikasi sampahh aplikasi belum siap di operasikan di paksa buat pemiluu bukan mempermudah malah,aplikasi aplikasi sampahh aplikasi operasikan paksa pemiluu mempermudah
Pengguna Google,1,menyesal saya update aplikasi sirekap awalnya saya sudah bisa masuk tapi setelah update aplikasinya malah ulang dari awal dan itu tidak bisa cepat masuk daan sekar saya bigung,menyesal update aplikasi sirekap masuk update aplikasinya ulang cepat masuk daan sekar bigung
Pengguna Google,1,aplikasi masih jauh dari sempurna memprevikasi terlalu lama sehingga akan membuat pekerjaan jadi lama,aplikasi sempurna memprevikasi pekerjaan
Pengguna Google,2,banyak masalah nya masa ini sudah pemilu disuruh update apk yang awal nya sudah bisa login jadi enggak bisa login,pemilu disuruh update apk login login
Pengguna Google,1,apk sangat tidak ada nilainya sudah di update ke versi terbaru masih sama buat apa sih diciptain kalo cuma menyusahkan admin saja sudah saja itu itung manual dari plano nya langsung enggak kudu segala pakai apk yang jelas enggak bisa digunain masa buat presiden angkanya enggak bisa diubah kan apk aneh,apk nilainya update versi terbaru diciptain menyusahkan admin itung manual plano langsung kudu pakai apk digunain presiden angkanya diubah apk aneh
Pengguna Google,1,aplikasi jelek buruk lelet banyak kekurangan instal nya gagal terus khawatir hari errorr saat diakses seluruh indonesia mempersulit beban kerja anggota kpps,aplikasi jelek buruk lelet kekurangan instal gagal khawatir errorr diakses indonesia mempersulit beban kerja anggota kpps
Pengguna Google,1,digitalisasi ini hanya akan mempersulit saja enggak ulang tetap saja apalagi nanti pad hari pemilu,digitalisasi mempersulit ulang pad pemilu
Pengguna Google,1,aplikasi penting kelas negara separah ini buat masuh susah banget server sangat lemah masih kalah sama aplikasi buatan anak hanya masukan,aplikasi kelas negara separah masuh susah server lemah kalah aplikasi buatan anak masukan
Pengguna Google,1,tolong developer tambahkan menu untuk bertambah soalnya yang perhitungan dpr ada nama yang kedeteksi padahal ada perolehan suara sudah foto berulang kali juga sama,developer tambahkan menu bertambah perhitungan dpr nama kedeteksi perolehan suara foto berulang
Pengguna Google,1,aplikasi yang terlalu banyak masalahnya untuk sekelas aplikasi pemerintah sudah kurang dari jam aplikasi masih banyak error dan sampai sekarang masih ada masalah,aplikasi sekelas aplikasi pemerintah jam aplikasi error
Pengguna Google,4,alhamdulillah sampai saat ini sudah bisa uji coba masukannya diperkuat servernya saat digunakan oleh banyak orang dalam waktu bersamaan saya kasih bintang dulu ya,alhamdulillah uji coba masukannya diperkuat servernya orang bersamaan bintang
Pengguna Google,1,kalo memang enggak bisa buat aplikasi buat pemilu mending enggak ada saja pakai sistem aplikasi sirekap ada anggota kpps yang di salah developernya yang enggak bisa mastiin servernya bagus,aplikasi pemilu mending pakai sistem aplikasi sirekap anggota kpps salah developernya mastiin servernya bagus
Pengguna Google,1,login gagal device belum dilakukan inisialisasi itu peringatannyaa padahal apk yang kemarin tidak berulah dan bisa login sekarang tidal bisa login,login gagal device inisialisasi peringatannyaa apk kemarin berulah login tidal login
Pengguna Google,5,saya rasa apk nya belum siap dioprasikan karena server mnurutku belum siap untuk akses seluruh indonesia lebih baik apk ini jangn dijadikan acuan hasil karena terlalu bahaya,apk dioprasikan server mnurutku akses indonesia apk jangn dijadikan acuan hasil bahaya
Pengguna Google,1,saya suport perkembangan teknologi di indonesia tetapi kalau apk ini di buat mendadak seperti bukannya bagus malah banyak eror dan banyak keluhan dari penggunanya,suport perkembangan teknologi indonesia apk mendadak bagus eror keluhan penggunanya
Pengguna Google,1,pakai yang terbaru malah lemot enggak bisa login bagaimana nanti pas pelaksanaan bisa menghambat semua nya tolong ditingkatkan lagi,pakai terbaru lemot login pelaksanaan menghambat ditingkatkan
Pengguna Google,3,perlu diperbaiki lagi kenapa pengamanan aplikasi hanya bisa pakai finger print karena android pengunci layarnya lebih umum pin,diperbaiki pengamanan aplikasi pakai finger print android pengunci layarnya pin
Pengguna Google,5,secara bertahap aplikasinya sudah cukup baik semoga bisa semakin maksimal sehingga lebih terasa kemudahannya terimakasih sudah bekerja dan berusaha keras untuk memperbaiki aplikasi semangat,bertahap aplikasinya semoga maksimal kemudahannya berusaha keras memperbaiki aplikasi semangat
Pengguna Google,3,tolong tambahkan sistem upload lebih hanya sistem scaning saja,tambahkan sistem upload sistem scaning
Pengguna Google,1,pemilu sebentar lagi aplikasi gagal masuk terus berulang ulang jangan dipaksakan nanti pas hari berapa banyak yang pakai aplikasi ini berbarengan hmm mhn sgera diperbaiki server ditambah bila perlu,pemilu sebentar aplikasi gagal masuk berulang ulang dipaksakan pakai aplikasi berbarengan hmm mhn sgera diperbaiki server ditambah
Pengguna Google,1,sudah bolak balik install uninstall masih tetap gagal otensifikasi gagal mendapatkan sertifikat digital qpanya yang salah,bolak install uninstall gagal otensifikasi gagal sertifikat digital qpanya salah
Pengguna Google,2,mau verifikasi hasil gambar lamanya enggak ketolong minimal matangkan dulu lah sudah mau serentak digunakan kok malah belum siap ini mau mempermudah yang cukup,verifikasi hasil gambar ketolong minimal matangkan serentak mempermudah
Pengguna Google,1,apk sulit server sulit login sulit apalagi pas digunain hari tolong jadikan ini bahan untuk diperbaiki servernya supaya enggak down kalo belum siap jangan dipaksain terimakasih,apk sulit server sulit login sulit digunain jadikan bahan diperbaiki servernya dipaksain
Pengguna Google,1,kesalahan insialisasi mendapatkan kunci digital aduh perbaikilah kalo mau dipakai pas pemilu,kesalahan insialisasi kunci digital aduh perbaikilah dipakai pemilu
Pengguna Google,1,tolong dong kpu jangan diperbarui terus kasihan yang sudah bisa login terus diperbarui lagi malah enggak bisa login malah harus menunggu wa lagi dari kpu harusnya yang sudah bisa login pas perbarui bisa masuk tapi ini enggak,kpu diperbarui kasihan login diperbarui login menunggu wa kpu login perbarui masuk
Pengguna Google,1,mohon developer diperbaiki kembali karena setiap saya login ke apknya selalu muncul keterangan error mohon diperbaiki kembali,mohon developer diperbaiki login apknya muncul keterangan error mohon diperbaiki
Pengguna Google,3,aplikasi nya lemot banget padahal hpku sudah spek tertinggi pakai prime ram internal lecet dikit minus pemakaian di jual nego dikit,aplikasi lemot hpku spek tertinggi pakai prime ram internal lecet dikit minus pemakaian jual nego dikit
Pengguna Google,1,mau loading masuk saja butuh berhari hari setidaknya mau pakai aplikasi di uji betul dulu baru di terapkan nanti pas hari ha aplikasi erorr,loading masuk butuh berhari pakai aplikasi uji terapkan ha aplikasi erorr
Pengguna Google,1,sumpah enggak jelas login sudah beberapa kali tetap enggak bisa sudah install dan uninstall berapa kali juga tetap enggak bisa enggak bermutu,sumpah login install uninstall bermutu
Pengguna Google,1,kurang ketika foto yang angka salah ngebaca mesti loading mulu,foto angka salah ngebaca mesti loading mulu
Pengguna Google,1,masih kurang dalam segala aspek sudah bisa login tapi for close giliran mau login lagi apk sudah beda versi memang belum matang kalo buat rekap pemungutan suara,aspek login close giliran login apk beda versi matang rekap pemungutan suara
Pengguna Google,5,mohon maaf admin sirekap saya hari kpps di bontang melaporkan bahwa aplikasi sirekap setelah di update malah tidak bisa kembali login dengan akun dan pasword yang sebelumnya tidak ada masalah di apk sebelum update setelah update kok malah gagal login mohon di kasih solusi seperti apa supaya bisa login lagi,mohon maaf admin sirekap kpps bontang melaporkan aplikasi sirekap update login akun pasword apk update update gagal login mohon solusi login
Pengguna Google,1,sebagai pengguna aplikasi android sejauh ini aplikasi sirekap bagi saya aplikasi yang belum jadi banyak bug terutama memuat gambar dan ketika login,pengguna aplikasi android aplikasi sirekap aplikasi bug memuat gambar login
Pengguna Google,5,tolong ini diperbaiki lagi mau kunci data aplikasi nya keluar terus enggak di hp ram maupun ram sama saja,diperbaiki kunci data aplikasi hp ram ram
Pengguna Google,1,harusnya dikasih batas dapat maksimal jadi kalo ada kesalahan pas input foto angka yang terbaca tidak jauh hingga ribuan,dikasih batas maksimal kesalahan input foto angka terbaca ribuan
Pengguna Google,1,apa ini baru juga buat uji coba log out sendiri dan enggak bisa login kembali padahal username dan password sudah,uji coba log login username password
Pengguna Google,3,kpu kayaknya belum siap main bisa aplikasi nya jangan lah belum lagi nanti pas hari trouble alias error hadeeh,kpu kayaknya main aplikasi trouble alias error hadeeh
Pengguna Google,1,bagaimana sih aplikasi nya kok error ngn bisa login ditambah lagi enggak dpat kunci digital mintak tolong dong aplikasi nya diperbaiki lagi,aplikasi error ngn login ditambah dpat kunci digital mintak aplikasi diperbaiki
Pengguna Google,1,aplikasi itu untuk mempermudah bukan malah sebaliknya nanti kalau gagal upload gagal login gagal submit yang disalahin sinyalnya,aplikasi mempermudah gagal upload gagal login gagal submit disalahin sinyalnya
